id,name,lang,status,phase,category,category_name,tier,countries,country_count,href,revenue,est_traffic,est_revenue,priority,is_new,pro_bundle,tool_count
crypto-prices,Live Crypto Prices,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/crypto/prices/,Ad-supported,20000,300,93,,,1
crypto-profit,Crypto Profit Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T3,ALL,1,/crypto/profit-calculator/,Free,15000,100,86,,,1
crypto-quiz,Crypto Knowledge Quiz,en,live,LIVE,financial,"Salary, Tax & Crypto",T3,ALL,1,/crypto/quiz/,Free,8000,50,80,,,1
crypto-remittance,Crypto Remittance Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/crypto/remittance/,Affiliate,10000,600,92,,,1
crypto-scam,Crypto Scam Checker,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/crypto/scam-checker/,Freemium,12000,200,91,,,1
crypto-stablecoins,Stablecoin Rate Tracker,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/crypto/stablecoins/,Affiliate,12000,400,91,,,1
crypto-tax,Crypto Tax Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,NG|ZA|KE|GH|EG|TZ,6,/crypto/tax-calculator/,Freemium,10000,300,90,,,1
currency-converter,AfroFX — Live African Currency Rates,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/currency-converter/,API access,20000,300,93,,,1
cv-paye,Cape Verde PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,CV,1,/cape-verde/cv-paye,Premium PDF,500,15,52,,,1
dj-paye,Djibouti PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,DJ,1,/djibouti/dj-paye,Premium PDF,500,15,52,,,1
dz-paye,Algeria PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,DZ,1,/algeria/dz-paye,Premium PDF,4000,120,80,,,1
eg-paye,Egypt Income Tax,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,EG,1,/egypt/eg-paye,Premium PDF,8000,250,94,,,1
er-paye,Eritrea PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ER,1,/eritrea/er-paye,Premium PDF,400,12,48,,,1
et-paye,Ethiopia PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ET,1,/ethiopia/et-paye,Premium PDF,5000,150,86,,,1
first-home-buyer,First Home Buyer Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/first-home-buyer,Ad-supported,400,,48,,,1
forex-profit,Forex Profit Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/forex-profit/,Freemium,13000,195,83,,,1
fuel-tracker,AfroFuel — Pan-African Fuel Price Tracker,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/fuel-tracker/,API access,30000,500,95,,,1
ga-paye,Gabon PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,GA,1,/gabon/ga-paye,Premium PDF,1200,36,63,,,1
gh-paye,Ghana PAYE + SSNIT,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,GH,1,/ghana/gh-paye,Premium PDF,6000,180,96,,,1
gh-paye-2,Ghana Withholding Tax Calc,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,GH,1,/tools/gh-wht/,Freemium,3000,80,75,,,1
gh-ssnit,Ghana SSNIT Benefits Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,GH,1,/tools/gh-ssnit/,Freemium,2500,75,70,,,1
gm-paye,Gambia PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,GM,1,/gambia/gm-paye,Premium PDF,600,18,55,,,1
gn-paye,Guinea PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,GN,1,/guinea/gn-paye,Premium PDF,800,24,58,,,1
gq-paye,Equatorial Guinea PAYE,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,GQ,1,/eq-guinea/gq-paye,Premium PDF,600,18,55,,,1
gw-paye,Guinea-Bissau PAYE,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,GW,1,/guinea-bissau/gw-paye,Premium PDF,400,12,48,,,1
home-loan-eligibility,Home Loan Eligibility Checker,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/home-loan-eligibility,Ad-supported,450,,50,,,1
import-duty,Import Duty Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/tools/import-duty/,Premium bulk,15000,600,95,,,1
inflation-calc,African Inflation Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/tools/inflation-calc/,Freemium,12000,200,85,,,1
interest-rate-ref,African Central Bank Rates,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/tools/interest-rate-ref/,Free + API,12000,200,88,,,1
investment-return,Investment Return Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/investment-return/,Freemium,6000,150,80,,,1
job-offer-evaluator,Job Offer Evaluator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/job-offer-evaluator/,Freemium,9000,135,79,,,1
ke-cgt,Kenya CGT Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,KE,1,/tools/ke-cgt/,Freemium,2000,60,74,,,1
ke-nssf,Kenya NSSF Benefits Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,KE,1,/tools/ke-nssf/,Freemium,2500,75,70,,,1
ke-paye,Kenya PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,KE,1,/kenya/ke-paye,Premium PDF,5000,150,100,,,1
ke-stamp-duty,Kenya Stamp Duty Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,KE,1,/tools/ke-stamp-duty/,Freemium,2500,75,70,,,1
ke-wht,Kenya WHT Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,KE,1,/tools/ke-wht/,Freemium,2500,75,76,,,1
km-paye,Comoros PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,KM,1,/comoros/km-paye,Premium PDF,300,9,45,,,1
leave-calculator,Leave & PTO Calculator,en,new,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/leave-calculator/,Ads,5500,90,83,yes,,1
loan-compare,Loan Comparison Tool,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/tools/loan-compare/,Affiliate,8000,600,90,,,1
lr-paye,Liberia PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,LR,1,/liberia/lr-paye,Premium PDF,800,24,60,,,1
ls-paye,Lesotho PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,LS,1,/lesotho/ls-paye,Premium PDF,700,21,58,,,1
ly-paye,Libya PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,LY,1,/libya/ly-paye,Premium PDF,1500,45,65,,,1
ma-paye,Morocco PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,MA,1,/morocco/ma-paye,Premium PDF,5000,150,83,,,1
mg-paye,Madagascar PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,MG,1,/madagascar/mg-paye,Premium PDF,1500,45,65,,,1
microfinance-calc,Microfinance Loan Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/microfinance-calc/,Freemium,7000,140,76,,,1
minimum-wage,Minimum Wage Checker,en,new,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/minimum-wage/,Ads,6000,100,85,yes,,1
ml-paye,Mali PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ML,1,/mali/ml-paye,Premium PDF,1000,30,60,,,1
mortgage-affordability,Mortgage Affordability Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/mortgage-affordability,Ad-supported,450,,50,,,1
mortgage-calculator,Mortgage Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/mortgage-calculator/,Affiliate banks,8000,400,88,,,1
mr-paye,Mauritania PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,MR,1,/mauritania/mr-paye,Premium PDF,600,18,55,,,1
mu-paye,Mauritius PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,MU,1,/mauritius/mu-paye,Premium PDF,2500,75,74,,,1
mw-paye,Malawi PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,MW,1,/malawi/mw-paye,Premium PDF,1500,45,67,,,1
mz-paye,Mozambique PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,MZ,1,/mozambique/mz-paye,Premium PDF,2000,60,70,,,1
na-paye,Namibia PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,NA,1,/namibia/na-paye,Premium PDF,1800,54,70,,,1
ne-paye,Niger PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,NE,1,/niger/ne-paye,Premium PDF,800,24,57,,,1
ng-cgt,Nigeria CGT Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,NG,1,/tools/ng-cgt/,Freemium,2000,60,75,,,1
ng-cit,Nigeria CIT Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,NG,1,/tools/ng-cit/,Freemium,4000,120,82,,,1
ng-land-use,Nigeria Land Use Charge Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,NG,1,/tools/ng-land-use/,Freemium,3000,90,73,,,1
ng-paye,Nigeria PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,NG,1,/nigeria/ng-salary-tax,Premium PDF,8000,200,100,,,1
ng-pension,Nigeria Pension Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,NG,1,/tools/ng-pension/,Freemium,3000,90,72,,,1
ng-wht,Nigeria WHT Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,NG,1,/tools/ng-wht/,Freemium,3000,90,78,,,1
overtime-calc,Overtime Calculator,en,new,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/overtime-calc/,Ads,5000,80,84,yes,,1
paye-calculator,PAYE Calculator Africa,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/tools/paye-calculator,Ad-supported,700,,62,,,1
payslip-generator,Payslip Generator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,NG|KE|GH|ZA,4,/tools/payslip-generator/,Premium + SaaS,10000,800,93,,,1
pension-proj,Pension Projection Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/tools/pension-proj/,Freemium,8000,250,85,,,1
pension-projection,Pension Fund Projection,en,new,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/pension-projection/,Ads,4000,70,81,yes,,1
property-roi,Property ROI Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/property-roi,Ad-supported,400,,48,,,1
property-transfer-cost,Property Transfer Cost Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/property-transfer-cost,Ad-supported,400,,48,,,1
rent-vs-buy,Rent vs Buy Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/rent-vs-buy,Ad-supported,500,,52,,,1
retirement-planner,FIRE Calculator for Africa,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/tools/retirement-planner/,Premium,10000,500,86,,,1
rw-paye,Rwanda PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,RW,1,/rwanda/rw-paye,Premium PDF,2500,75,80,,,1
salary-compare,African Salary Benchmarker,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/tools/salary-compare/,Premium + recruiter,15000,1000,90,,,1
savings-goal,Savings Goal Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/tools/savings-goal/,Affiliate,12000,250,84,,,1
sc-paye,Seychelles PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,SC,1,/seychelles/sc-paye,Premium PDF,800,24,60,,,1
sd-paye,Sudan PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,SD,1,/sudan/sd-paye,Premium PDF,2000,60,68,,,1
side-hustle-tax,Side Hustle Tax Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/tools/side-hustle-tax/,Freemium,10000,300,84,,,1
sl-paye,Sierra Leone PAYE,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,SL,1,/sierra-leone/sl-paye,Premium PDF,1000,30,62,,,1
sn-paye,Senegal PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,SN,1,/senegal/sn-paye,Premium PDF,2500,75,75,,,1
so-paye,Somalia PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,SO,1,/somalia/so-paye,Premium PDF,800,24,58,,,1
social-security,Social Security Calculator,en,new,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/social-security/,Ads,4500,75,82,yes,,1
ss-paye,South Sudan PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,SS,1,/south-sudan/ss-paye,Premium PDF,600,18,55,,,1
st-paye,São Tomé & Príncipe PAYE,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ST,1,/sao-tome/st-paye,Premium PDF,300,9,45,,,1
staff-cost,Employee Cost Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,NG|KE|GH|ZA,4,/tools/staff-cost/,Premium,5000,200,80,,,1
startup-valuation,African Startup Valuation Tool,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/tools/startup-valuation/,Freemium,8000,200,82,,,1
student-loan,Student Loan Repayment Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,NG|KE|GH|ZA,4,/tools/student-loan/,Affiliate,5000,150,73,,,1
sz-paye,Eswatini PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,SZ,1,/eswatini/sz-paye,Premium PDF,800,24,60,,,1
td-paye,Chad PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,TD,1,/chad/td-paye,Premium PDF,700,21,56,,,1
tg-paye,Togo PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,TG,1,/togo/tg-paye,Premium PDF,1000,30,62,,,1
tithe-offering-calculator,Tithe & Offering Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ALL,1,/tools/tithe-offering-calculator,Ad-supported,350,,45,,,1
tn-paye,Tunisia PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,TN,1,/tunisia/tn-paye,Premium PDF,3000,90,77,,,1
transfer-pricing,Transfer Pricing Tool,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ALL,1,/tools/transfer-pricing/,Premium report,2000,400,80,,,1
tz-paye,Tanzania PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,TZ,1,/tanzania/tz-paye,Premium PDF,4000,120,88,,,1
ug-paye,Uganda PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,UG,1,/uganda/ug-paye,Premium PDF,3000,90,84,,,1
za-cgt,South Africa CGT Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ZA,1,/tools/za-cgt/,Freemium,4000,120,80,,,1
za-dividend-tax,SA Dividends Tax Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ZA,1,/tools/za-dividend-tax/,Freemium,2500,75,76,,,1
za-gepf,SA GEPF Pension Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ZA,1,/tools/za-gepf/,Freemium,3000,90,72,,,1
za-paye,South Africa SARS Tax,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ZA,1,/south-africa/za-paye,Premium PDF,12000,350,96,,,1
za-transfer-duty,SA Transfer Duty Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ZA,1,/tools/za-transfer-duty/,Freemium,3500,105,73,,,1
za-uif,SA UIF Benefits Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T2,ZA,1,/tools/za-uif/,Freemium,5000,150,82,,,1
zm-paye,Zambia PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ZM,1,/zambia/zm-paye,Premium PDF,2500,75,73,,,1
zw-paye,Zimbabwe PAYE Calculator,en,live,LIVE,financial,"Salary, Tax & Crypto",T1,ZW,1,/zimbabwe/zw-paye,Premium PDF,3000,90,75,,,1
asset-finance,Asset Finance Calculator — Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/asset-finance/,Freemium,1000,15,50,,,1
b2b-payment,Cross-Border B2B Payment Comparator — Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/b2b-payment/,Freemium,1000,15,50,,,1
bill-split,Bill Split Calculator — Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/bill-split/,Freemium,1000,15,50,,,1
bnpl-calc,BNPL Cost Calculator,en,live,LIVE,fintech,Fintech & Banking,T2,NG|KE|GH|ZA|EG,5,/tools/bnpl-calc/,Ads,6000,100,82,,,1
bond-yield,Government Bond Yield Calculator — Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/bond-yield/,Freemium,1000,15,50,,,1
credit-score,Credit Score Explainer & Simulator — Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/credit-score/,Freemium,1000,15,50,,,1
dca-calc,Dollar-Cost Averaging Calculator,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/dca-calc/,Freemium,1000,15,50,,,1
debt-snowball,Debt Snowball / Avalanche Calculator,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/debt-snowball/,Freemium,1000,15,50,,,1
digital-lending,Digital Lending App Rates,en,live,LIVE,fintech,Fintech & Banking,T2,NG|KE|GH|ZA,4,/tools/digital-lending/,Ads,8000,130,87,,,1
dividend-yield,Dividend Yield Calculator,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/dividend-yield/,Freemium,1000,15,50,,,1
emergency-fund,Emergency Fund Calculator,en,live,LIVE,fintech,Fintech & Banking,T2,ALL,1,/tools/emergency-fund/,Ads,5000,90,81,,,1
fire-calc,FIRE Calculator — Financial Independence in Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/fire-calc/,Freemium,1000,15,50,,,1
fixed-deposit,Fixed Deposit Rate Comparator,en,live,LIVE,fintech,Fintech & Banking,T2,ALL,1,/tools/fixed-deposit/,Ads,7000,120,85,,,1
invoice-factoring,Invoice Factoring Calculator — Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/invoice-factoring/,Freemium,1000,15,50,,,1
loan-consolidation,Loan Consolidation Calculator,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/loan-consolidation/,Freemium,1000,15,50,,,1
loan-shark-compare,Loan Shark vs Bank Rate,en,live,LIVE,fintech,Fintech & Banking,T2,ALL,1,/tools/loan-shark-compare/,Ads,9000,150,89,,,1
merchant-fees,Merchant Fee Calculator — Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/merchant-fees/,Freemium,1000,15,50,,,1
microfinance-loan,Microfinance Loan Calculator,en,live,LIVE,fintech,Fintech & Banking,T2,ALL,1,/tools/microfinance-loan/,Ads,7000,120,85,,,1
mobile-vs-bank,Mobile Money vs Bank Transfer,en,live,LIVE,fintech,Fintech & Banking,T2,ALL,1,/tools/mobile-vs-bank/,Ads,8000,140,88,,,1
money-market,Money Market Fund Comparator — Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/money-market/,Freemium,1000,15,50,,,1
net-worth,Net Worth Tracker,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/net-worth/,Freemium,1000,15,50,,,1
payment-gateway,Payment Gateway Fee Compare,en,live,LIVE,fintech,Fintech & Banking,T2,ALL,1,/tools/payment-gateway/,Ads,7000,120,85,,,1
pos-fees,POS Transaction Fee Calculator — Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/pos-fees/,Freemium,1000,15,50,,,1
property-vs-stocks,Investment Property vs Stocks Comparator,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/property-vs-stocks/,Freemium,1000,15,50,,,1
qr-payment,QR Payment Cost Calculator — Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/qr-payment/,Freemium,1000,15,50,,,1
real-return,Real Return After Inflation,en,live,LIVE,fintech,Fintech & Banking,T2,ALL,1,/tools/real-return/,Ads,5000,90,82,,,1
sacco-calc,SACCO/Credit Union Calculator,en,live,LIVE,fintech,Fintech & Banking,T2,KE|UG|TZ|RW,4,/tools/sacco-calc/,Ads,6000,110,84,,,1
stock-portfolio,Stock Portfolio Tracker — African Stock Exchanges,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/stock-portfolio/,Freemium,1000,15,50,,,1
tbill-calc,Treasury Bill Yield Calculator,en,live,LIVE,fintech,Fintech & Banking,T2,NG|KE|GH|ZA|EG,5,/tools/tbill-calc/,Ads,6000,110,84,,,1
thrift-calc,Thrift / Cooperative Returns Calculator — Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/thrift-calc/,Freemium,1000,15,50,,,1
trade-credit,Trade Credit Terms Calculator — Africa,en,live,LIVE,fintech,Fintech & Banking,T3,ALL,1,/tools/trade-credit/,Freemium,1000,15,50,,,1
birth-death-cert,Birth & Death Certificate Guide,en,new,NEW,government,Government & Civic,T2,ALL,1,/tools/birth-death-cert/,,5000,50,80,,,1
budget-comparator,Government Budget Comparator (YoY),en,new,NEW,government,Government & Civic,T2,NG|KE|ZA|GH,4,/tools/budget-comparator/,,4000,40,75,,,1
foi-template,FOI Request Template Generator,en,new,NEW,government,Government & Civic,T2,NG|ZA|KE|GH,4,/tools/foi-template/,,3000,30,72,,,1
gov-scholarship,Government Scholarship Finder,en,new,NEW,government,Government & Civic,T2,ALL,1,/tools/gov-scholarship/,,9000,90,90,,,1
kenya-dpa,Kenya Data Protection Act 2019 Compliance Checker,en,live,LIVE,government,Government & Civic,T3,ALL,1,/tools/kenya-dpa/,Freemium,1000,15,50,,,1
land-registry-fees,Land Registry Fee Calculator,en,new,NEW,government,Government & Civic,T2,ALL,1,/tools/land-registry-fees/,,8000,100,89,,,1
marriage-cert,Marriage Certificate Guide,en,new,NEW,government,Government & Civic,T2,ALL,1,/tools/marriage-cert/,,6000,60,83,,,1
national-id-guide,National ID Registration Guide,en,new,NEW,government,Government & Civic,T2,ALL,1,/tools/national-id-guide/,,6000,60,85,,,1
national-pension,National Pension Estimator,en,new,NEW,government,Government & Civic,T2,ALL,1,/tools/national-pension/,,7000,90,87,,,1
passport-checklist,Passport Application Checklist,en,new,NEW,government,Government & Civic,T2,ALL,1,/tools/passport-checklist/,,8000,80,88,,,1
social-welfare,Social Welfare Eligibility Checker,en,new,NEW,government,Government & Civic,T2,NG|KE|ZA|GH,4,/tools/social-welfare/,,7000,70,86,,,1
visa-checker,African Visa Requirement Checker,en,new,NEW,government,Government & Civic,T2,ALL,1,/tools/visa-checker/,,12000,120,92,,,55
voter-registration,Voter Registration Guide,en,new,NEW,government,Government & Civic,T2,ALL,1,/tools/voter-registration/,,5000,50,82,,,1
work-permit-cost,Work Permit Cost Guide — All 54 African Countries,en,live,LIVE,government,Government & Civic,T3,ALL,1,/tools/work-permit-cost/,Freemium,1000,15,50,,,55
african-meal-plan,African Meal Plan Generator,en,new,NEW,health,Health & Wellness,T2,ALL,1,/tools/african-meal-plan/,,9000,,88,,,1
blood-group,Blood Group Compatibility Checker,en,new,NEW,health,Health & Wellness,T2,ALL,1,/tools/blood-group/,,10000,,90,,,1
blood-pressure,Blood Pressure Tracker,en,live,LIVE,health,Health & Wellness,T2,ALL,1,/tools/blood-pressure/,Freemium,10000,150,80,,,1
bmi-calc-tools,BMI Calculator,en,live,LIVE,health,Health & Wellness,T2,ALL,1,/tools/bmi-calculator,Ad-supported,600,,52,,,1
bmi-calculator,BMI Calculator for Africans,en,live,LIVE,health,Health & Wellness,T3,ALL,1,/health/bmi-calculator/,Ad-supported,8000,100,80,,,1
breastfeeding-tracker,Breastfeeding Tracker,en,queued,QUEUED,health,Health & Wellness,T2,ALL,1,/tools/breastfeeding-tracker/,,5000,,75,,,1
