route,file_route,type,language,top_level,second_level,internal,public,file_path
/cars/kenya/hyundai/elantra/2018/,/cars/kenya/hyundai/elantra/2018/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/hyundai/elantra/2018/index.html
/cars/kenya/hyundai/elantra/,/cars/kenya/hyundai/elantra/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/hyundai/elantra/index.html
/cars/kenya/hyundai/,/cars/kenya/hyundai/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/hyundai/index.html
/cars/kenya/,/cars/kenya/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/index.html
/cars/kenya/kia/,/cars/kenya/kia/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/kia/index.html
/cars/kenya/kia/sportage/2017/,/cars/kenya/kia/sportage/2017/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/kia/sportage/2017/index.html
/cars/kenya/kia/sportage/,/cars/kenya/kia/sportage/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/kia/sportage/index.html
/cars/kenya/lexus/es/2016/,/cars/kenya/lexus/es/2016/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/lexus/es/2016/index.html
/cars/kenya/lexus/es/,/cars/kenya/lexus/es/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/lexus/es/index.html
/cars/kenya/lexus/,/cars/kenya/lexus/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/lexus/index.html
/cars/kenya/lexus/rx/2017/,/cars/kenya/lexus/rx/2017/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/lexus/rx/2017/index.html
/cars/kenya/lexus/rx/,/cars/kenya/lexus/rx/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/lexus/rx/index.html
/cars/kenya/mazda/demio/2017/,/cars/kenya/mazda/demio/2017/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/mazda/demio/2017/index.html
/cars/kenya/mazda/demio/,/cars/kenya/mazda/demio/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/mazda/demio/index.html
/cars/kenya/mazda/,/cars/kenya/mazda/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/mazda/index.html
/cars/kenya/mercedes-benz/c-class/2016/,/cars/kenya/mercedes-benz/c-class/2016/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/mercedes-benz/c-class/2016/index.html
/cars/kenya/mercedes-benz/c-class/,/cars/kenya/mercedes-benz/c-class/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/mercedes-benz/c-class/index.html
/cars/kenya/mercedes-benz/e-class/2017/,/cars/kenya/mercedes-benz/e-class/2017/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/mercedes-benz/e-class/2017/index.html
/cars/kenya/mercedes-benz/e-class/,/cars/kenya/mercedes-benz/e-class/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/mercedes-benz/e-class/index.html
/cars/kenya/mercedes-benz/g-wagon/2022/,/cars/kenya/mercedes-benz/g-wagon/2022/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/mercedes-benz/g-wagon/2022/index.html
/cars/kenya/mercedes-benz/g-wagon/,/cars/kenya/mercedes-benz/g-wagon/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/mercedes-benz/g-wagon/index.html
/cars/kenya/mercedes-benz/,/cars/kenya/mercedes-benz/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/mercedes-benz/index.html
/cars/kenya/nissan/,/cars/kenya/nissan/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/nissan/index.html
/cars/kenya/nissan/x-trail/2015/,/cars/kenya/nissan/x-trail/2015/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/nissan/x-trail/2015/index.html
/cars/kenya/nissan/x-trail/,/cars/kenya/nissan/x-trail/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/nissan/x-trail/index.html
/cars/kenya/toyota/axio/2018/,/cars/kenya/toyota/axio/2018/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/axio/2018/index.html
/cars/kenya/toyota/axio/2019/,/cars/kenya/toyota/axio/2019/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/axio/2019/index.html
/cars/kenya/toyota/axio/,/cars/kenya/toyota/axio/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/axio/index.html
/cars/kenya/toyota/camry/2005/,/cars/kenya/toyota/camry/2005/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/camry/2005/index.html
/cars/kenya/toyota/camry/2012/,/cars/kenya/toyota/camry/2012/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/camry/2012/index.html
/cars/kenya/toyota/camry/,/cars/kenya/toyota/camry/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/camry/index.html
/cars/kenya/toyota/corolla/2018/,/cars/kenya/toyota/corolla/2018/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/corolla/2018/index.html
/cars/kenya/toyota/corolla/,/cars/kenya/toyota/corolla/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/corolla/index.html
/cars/kenya/toyota/hilux/2015/,/cars/kenya/toyota/hilux/2015/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/hilux/2015/index.html
/cars/kenya/toyota/hilux/2020/,/cars/kenya/toyota/hilux/2020/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/hilux/2020/index.html
/cars/kenya/toyota/hilux/,/cars/kenya/toyota/hilux/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/hilux/index.html
/cars/kenya/toyota/,/cars/kenya/toyota/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/index.html
/cars/kenya/toyota/noah/2014/,/cars/kenya/toyota/noah/2014/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/noah/2014/index.html
/cars/kenya/toyota/noah/2018/,/cars/kenya/toyota/noah/2018/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/noah/2018/index.html
/cars/kenya/toyota/noah/,/cars/kenya/toyota/noah/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/noah/index.html
/cars/kenya/toyota/prado/2016/,/cars/kenya/toyota/prado/2016/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/prado/2016/index.html
/cars/kenya/toyota/prado/2020/,/cars/kenya/toyota/prado/2020/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/prado/2020/index.html
/cars/kenya/toyota/prado/,/cars/kenya/toyota/prado/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/prado/index.html
/cars/kenya/toyota/vitz-yaris/2015/,/cars/kenya/toyota/vitz-yaris/2015/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/vitz-yaris/2015/index.html
/cars/kenya/toyota/vitz-yaris/,/cars/kenya/toyota/vitz-yaris/index.html,site-page,base,cars,kenya,no,yes,cars/kenya/toyota/vitz-yaris/index.html
/cars/nigeria/ford/,/cars/nigeria/ford/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/ford/index.html
/cars/nigeria/ford/ranger/2018/,/cars/nigeria/ford/ranger/2018/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/ford/ranger/2018/index.html
/cars/nigeria/ford/ranger/,/cars/nigeria/ford/ranger/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/ford/ranger/index.html
/cars/nigeria/honda/accord/2014/,/cars/nigeria/honda/accord/2014/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/honda/accord/2014/index.html
/cars/nigeria/honda/accord/,/cars/nigeria/honda/accord/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/honda/accord/index.html
/cars/nigeria/honda/cr-v/2016/,/cars/nigeria/honda/cr-v/2016/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/honda/cr-v/2016/index.html
/cars/nigeria/honda/cr-v/2020/,/cars/nigeria/honda/cr-v/2020/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/honda/cr-v/2020/index.html
/cars/nigeria/honda/cr-v/,/cars/nigeria/honda/cr-v/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/honda/cr-v/index.html
/cars/nigeria/honda/,/cars/nigeria/honda/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/honda/index.html
/cars/nigeria/hyundai/elantra/2018/,/cars/nigeria/hyundai/elantra/2018/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/hyundai/elantra/2018/index.html
/cars/nigeria/hyundai/elantra/,/cars/nigeria/hyundai/elantra/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/hyundai/elantra/index.html
/cars/nigeria/hyundai/,/cars/nigeria/hyundai/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/hyundai/index.html
/cars/nigeria/,/cars/nigeria/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/index.html
/cars/nigeria/kia/,/cars/nigeria/kia/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/kia/index.html
/cars/nigeria/kia/sportage/2017/,/cars/nigeria/kia/sportage/2017/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/kia/sportage/2017/index.html
/cars/nigeria/kia/sportage/,/cars/nigeria/kia/sportage/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/kia/sportage/index.html
/cars/nigeria/lexus/es/2016/,/cars/nigeria/lexus/es/2016/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/lexus/es/2016/index.html
/cars/nigeria/lexus/es/,/cars/nigeria/lexus/es/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/lexus/es/index.html
/cars/nigeria/lexus/,/cars/nigeria/lexus/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/lexus/index.html
/cars/nigeria/lexus/rx/2017/,/cars/nigeria/lexus/rx/2017/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/lexus/rx/2017/index.html
/cars/nigeria/lexus/rx/,/cars/nigeria/lexus/rx/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/lexus/rx/index.html
/cars/nigeria/mazda/demio/2017/,/cars/nigeria/mazda/demio/2017/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/mazda/demio/2017/index.html
/cars/nigeria/mazda/demio/,/cars/nigeria/mazda/demio/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/mazda/demio/index.html
/cars/nigeria/mazda/,/cars/nigeria/mazda/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/mazda/index.html
/cars/nigeria/mercedes-benz/c-class/2016/,/cars/nigeria/mercedes-benz/c-class/2016/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/mercedes-benz/c-class/2016/index.html
/cars/nigeria/mercedes-benz/c-class/,/cars/nigeria/mercedes-benz/c-class/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/mercedes-benz/c-class/index.html
/cars/nigeria/mercedes-benz/e-class/2017/,/cars/nigeria/mercedes-benz/e-class/2017/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/mercedes-benz/e-class/2017/index.html
/cars/nigeria/mercedes-benz/e-class/,/cars/nigeria/mercedes-benz/e-class/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/mercedes-benz/e-class/index.html
/cars/nigeria/mercedes-benz/g-wagon/2022/,/cars/nigeria/mercedes-benz/g-wagon/2022/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/mercedes-benz/g-wagon/2022/index.html
/cars/nigeria/mercedes-benz/g-wagon/,/cars/nigeria/mercedes-benz/g-wagon/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/mercedes-benz/g-wagon/index.html
/cars/nigeria/mercedes-benz/,/cars/nigeria/mercedes-benz/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/mercedes-benz/index.html
/cars/nigeria/nissan/,/cars/nigeria/nissan/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/nissan/index.html
/cars/nigeria/nissan/x-trail/2015/,/cars/nigeria/nissan/x-trail/2015/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/nissan/x-trail/2015/index.html
/cars/nigeria/nissan/x-trail/,/cars/nigeria/nissan/x-trail/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/nissan/x-trail/index.html
/cars/nigeria/toyota/axio/2018/,/cars/nigeria/toyota/axio/2018/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/axio/2018/index.html
/cars/nigeria/toyota/axio/2019/,/cars/nigeria/toyota/axio/2019/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/axio/2019/index.html
/cars/nigeria/toyota/axio/,/cars/nigeria/toyota/axio/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/axio/index.html
/cars/nigeria/toyota/camry/2005/,/cars/nigeria/toyota/camry/2005/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/camry/2005/index.html
/cars/nigeria/toyota/camry/2012/,/cars/nigeria/toyota/camry/2012/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/camry/2012/index.html
/cars/nigeria/toyota/camry/,/cars/nigeria/toyota/camry/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/camry/index.html
/cars/nigeria/toyota/corolla/2018/,/cars/nigeria/toyota/corolla/2018/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/corolla/2018/index.html
/cars/nigeria/toyota/corolla/,/cars/nigeria/toyota/corolla/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/corolla/index.html
/cars/nigeria/toyota/hilux/2015/,/cars/nigeria/toyota/hilux/2015/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/hilux/2015/index.html
/cars/nigeria/toyota/hilux/2020/,/cars/nigeria/toyota/hilux/2020/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/hilux/2020/index.html
/cars/nigeria/toyota/hilux/,/cars/nigeria/toyota/hilux/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/hilux/index.html
/cars/nigeria/toyota/,/cars/nigeria/toyota/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/index.html
/cars/nigeria/toyota/noah/2014/,/cars/nigeria/toyota/noah/2014/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/noah/2014/index.html
/cars/nigeria/toyota/noah/2018/,/cars/nigeria/toyota/noah/2018/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/noah/2018/index.html
/cars/nigeria/toyota/noah/,/cars/nigeria/toyota/noah/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/noah/index.html
/cars/nigeria/toyota/prado/2016/,/cars/nigeria/toyota/prado/2016/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/prado/2016/index.html
/cars/nigeria/toyota/prado/2020/,/cars/nigeria/toyota/prado/2020/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/prado/2020/index.html
/cars/nigeria/toyota/prado/,/cars/nigeria/toyota/prado/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/prado/index.html
/cars/nigeria/toyota/vitz-yaris/2015/,/cars/nigeria/toyota/vitz-yaris/2015/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/vitz-yaris/2015/index.html
/cars/nigeria/toyota/vitz-yaris/,/cars/nigeria/toyota/vitz-yaris/index.html,site-page,base,cars,nigeria,no,yes,cars/nigeria/toyota/vitz-yaris/index.html
/cars/tanzania/ford/,/cars/tanzania/ford/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/ford/index.html
/cars/tanzania/ford/ranger/2018/,/cars/tanzania/ford/ranger/2018/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/ford/ranger/2018/index.html
/cars/tanzania/ford/ranger/,/cars/tanzania/ford/ranger/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/ford/ranger/index.html
/cars/tanzania/honda/accord/2014/,/cars/tanzania/honda/accord/2014/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/honda/accord/2014/index.html
/cars/tanzania/honda/accord/,/cars/tanzania/honda/accord/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/honda/accord/index.html
/cars/tanzania/honda/cr-v/2016/,/cars/tanzania/honda/cr-v/2016/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/honda/cr-v/2016/index.html
/cars/tanzania/honda/cr-v/2020/,/cars/tanzania/honda/cr-v/2020/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/honda/cr-v/2020/index.html
/cars/tanzania/honda/cr-v/,/cars/tanzania/honda/cr-v/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/honda/cr-v/index.html
/cars/tanzania/honda/,/cars/tanzania/honda/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/honda/index.html
/cars/tanzania/hyundai/elantra/2018/,/cars/tanzania/hyundai/elantra/2018/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/hyundai/elantra/2018/index.html
/cars/tanzania/hyundai/elantra/,/cars/tanzania/hyundai/elantra/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/hyundai/elantra/index.html
/cars/tanzania/hyundai/,/cars/tanzania/hyundai/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/hyundai/index.html
/cars/tanzania/,/cars/tanzania/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/index.html
/cars/tanzania/kia/,/cars/tanzania/kia/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/kia/index.html
/cars/tanzania/kia/sportage/2017/,/cars/tanzania/kia/sportage/2017/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/kia/sportage/2017/index.html
/cars/tanzania/kia/sportage/,/cars/tanzania/kia/sportage/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/kia/sportage/index.html
/cars/tanzania/lexus/es/2016/,/cars/tanzania/lexus/es/2016/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/lexus/es/2016/index.html
/cars/tanzania/lexus/es/,/cars/tanzania/lexus/es/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/lexus/es/index.html
/cars/tanzania/lexus/,/cars/tanzania/lexus/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/lexus/index.html
/cars/tanzania/lexus/rx/2017/,/cars/tanzania/lexus/rx/2017/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/lexus/rx/2017/index.html
/cars/tanzania/lexus/rx/,/cars/tanzania/lexus/rx/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/lexus/rx/index.html
/cars/tanzania/mazda/demio/2017/,/cars/tanzania/mazda/demio/2017/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/mazda/demio/2017/index.html
/cars/tanzania/mazda/demio/,/cars/tanzania/mazda/demio/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/mazda/demio/index.html
/cars/tanzania/mazda/,/cars/tanzania/mazda/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/mazda/index.html
/cars/tanzania/mercedes-benz/c-class/2016/,/cars/tanzania/mercedes-benz/c-class/2016/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/mercedes-benz/c-class/2016/index.html
/cars/tanzania/mercedes-benz/c-class/,/cars/tanzania/mercedes-benz/c-class/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/mercedes-benz/c-class/index.html
/cars/tanzania/mercedes-benz/e-class/2017/,/cars/tanzania/mercedes-benz/e-class/2017/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/mercedes-benz/e-class/2017/index.html
/cars/tanzania/mercedes-benz/e-class/,/cars/tanzania/mercedes-benz/e-class/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/mercedes-benz/e-class/index.html
/cars/tanzania/mercedes-benz/g-wagon/2022/,/cars/tanzania/mercedes-benz/g-wagon/2022/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/mercedes-benz/g-wagon/2022/index.html
/cars/tanzania/mercedes-benz/g-wagon/,/cars/tanzania/mercedes-benz/g-wagon/index.html,site-page,base,cars,tanzania,no,yes,cars/tanzania/mercedes-benz/g-wagon/index.html
