route,relPath,family,issue,evidence,fixCandidates
"/fr/congo/cg-vat/","fr/congo/cg-vat/index.html","fr/congo","custom_mobile_nav_search","fr/congo/cg-vat/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/congo | assets/js/components/navbar.js adoption"
"/fr/cote-divoire/ci-paye/","fr/cote-divoire/ci-paye/index.html","fr/cote-divoire","tap_targets_below_44","fr/cote-divoire/ci-paye/index.html: a is likely about 39.2px tall.","fr/cote-divoire/ci-paye/index.html | shared 44px tap target pattern"
"/fr/cote-divoire/ci-paye/","fr/cote-divoire/ci-paye/index.html","fr/cote-divoire","custom_mobile_nav_search","fr/cote-divoire/ci-paye/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/cote-divoire | assets/js/components/navbar.js adoption"
"/fr/cote-divoire/ci-vat.html","fr/cote-divoire/ci-vat.html","fr/cote-divoire","tap_targets_below_44","fr/cote-divoire/ci-vat.html: a is likely about 39.2px tall.","fr/cote-divoire/ci-vat.html | shared 44px tap target pattern"
"/fr/cote-divoire/ci-vat.html","fr/cote-divoire/ci-vat.html","fr/cote-divoire","custom_mobile_nav_search","fr/cote-divoire/ci-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/cote-divoire | assets/js/components/navbar.js adoption"
"/fr/cote-divoire/ci-vat/","fr/cote-divoire/ci-vat/index.html","fr/cote-divoire","tap_targets_below_44","fr/cote-divoire/ci-vat/index.html: a is likely about 39.2px tall.","fr/cote-divoire/ci-vat/index.html | shared 44px tap target pattern"
"/fr/cote-divoire/ci-vat/","fr/cote-divoire/ci-vat/index.html","fr/cote-divoire","custom_mobile_nav_search","fr/cote-divoire/ci-vat/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/cote-divoire | assets/js/components/navbar.js adoption"
"/fr/data-productivity/","fr/data-productivity/index.html","fr/data-productivity","custom_mobile_nav_search","fr/data-productivity/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/data-productivity | assets/js/components/navbar.js adoption"
"/fr/developer-tools/","fr/developer-tools/index.html","fr/developer-tools","sub16_form_controls","fr/developer-tools/index.html: .pill sets control text to 11.5px.","fr/developer-tools/index.html | shared mobile form sizing pattern"
"/fr/developer-tools/","fr/developer-tools/index.html","fr/developer-tools","late_multicolumn_collapse","fr/developer-tools/index.html: .tg keeps 2 columns until 400px.","fr/developer-tools/index.html | shared early-collapse layout pattern"
"/fr/dr-congo/cd-paye.html","fr/dr-congo/cd-paye.html","fr/country-paye","tap_targets_below_44","fr/dr-congo/cd-paye.html: a is likely about 39.2px tall.","fr/dr-congo/cd-paye.html | shared 44px tap target pattern"
"/fr/dr-congo/cd-paye.html","fr/dr-congo/cd-paye.html","fr/country-paye","custom_mobile_nav_search","fr/dr-congo/cd-paye.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/country-paye | assets/js/components/navbar.js adoption"
"/fr/dr-congo/cd-paye/","fr/dr-congo/cd-paye/index.html","fr/dr-congo","tap_targets_below_44","fr/dr-congo/cd-paye/index.html: a is likely about 39.2px tall.","fr/dr-congo/cd-paye/index.html | shared 44px tap target pattern"
"/fr/dr-congo/cd-paye/","fr/dr-congo/cd-paye/index.html","fr/dr-congo","custom_mobile_nav_search","fr/dr-congo/cd-paye/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/dr-congo | assets/js/components/navbar.js adoption"
"/fr/dr-congo/cd-vat.html","fr/dr-congo/cd-vat.html","fr/dr-congo","tap_targets_below_44","fr/dr-congo/cd-vat.html: a is likely about 39.2px tall.","fr/dr-congo/cd-vat.html | shared 44px tap target pattern"
"/fr/dr-congo/cd-vat.html","fr/dr-congo/cd-vat.html","fr/dr-congo","custom_mobile_nav_search","fr/dr-congo/cd-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/dr-congo | assets/js/components/navbar.js adoption"
"/fr/dr-congo/cd-vat/","fr/dr-congo/cd-vat/index.html","fr/dr-congo","tap_targets_below_44","fr/dr-congo/cd-vat/index.html: a is likely about 39.2px tall.","fr/dr-congo/cd-vat/index.html | shared 44px tap target pattern"
"/fr/dr-congo/cd-vat/","fr/dr-congo/cd-vat/index.html","fr/dr-congo","custom_mobile_nav_search","fr/dr-congo/cd-vat/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/dr-congo | assets/js/components/navbar.js adoption"
"/fr/dr-congo/","fr/dr-congo/index.html","fr/dr-congo","tap_targets_below_44","fr/dr-congo/index.html: a is likely about 39.2px tall.","fr/dr-congo/index.html | shared 44px tap target pattern"
"/fr/dr-congo/","fr/dr-congo/index.html","fr/dr-congo","custom_mobile_nav_search","fr/dr-congo/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/dr-congo | assets/js/components/navbar.js adoption"
"/fr/education/fees/","fr/education/fees/index.html","fr/education","custom_mobile_nav_search","fr/education/fees/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/education | assets/js/components/navbar.js adoption"
"/fr/education/","fr/education/index.html","fr/education","tap_targets_below_44","fr/education/index.html: .fr-wave-links a is likely about 43.2px tall.","fr/education/index.html | shared 44px tap target pattern"
"/fr/education/loans/","fr/education/loans/index.html","fr/education","custom_mobile_nav_search","fr/education/loans/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/education | assets/js/components/navbar.js adoption"
"/fr/education/scholarships/","fr/education/scholarships/index.html","fr/education","custom_mobile_nav_search","fr/education/scholarships/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/education | assets/js/components/navbar.js adoption"
"/fr/education/study-abroad/","fr/education/study-abroad/index.html","fr/education","custom_mobile_nav_search","fr/education/study-abroad/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/education | assets/js/components/navbar.js adoption"
"/fr/eq-guinea/gq-paye.html","fr/eq-guinea/gq-paye.html","fr/country-paye","tap_targets_below_44","fr/eq-guinea/gq-paye.html: a is likely about 39.2px tall.","fr/eq-guinea/gq-paye.html | shared 44px tap target pattern"
"/fr/eq-guinea/gq-paye.html","fr/eq-guinea/gq-paye.html","fr/country-paye","custom_mobile_nav_search","fr/eq-guinea/gq-paye.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/country-paye | assets/js/components/navbar.js adoption"
"/fr/eq-guinea/gq-vat.html","fr/eq-guinea/gq-vat.html","fr/eq-guinea","tap_targets_below_44","fr/eq-guinea/gq-vat.html: a is likely about 39.2px tall.","fr/eq-guinea/gq-vat.html | shared 44px tap target pattern"
"/fr/eq-guinea/gq-vat.html","fr/eq-guinea/gq-vat.html","fr/eq-guinea","custom_mobile_nav_search","fr/eq-guinea/gq-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/eq-guinea | assets/js/components/navbar.js adoption"
"/fr/equatorial-guinea/","fr/equatorial-guinea/index.html","fr/equatorial-guinea","tap_targets_below_44","fr/equatorial-guinea/index.html: a is likely about 39.2px tall.","fr/equatorial-guinea/index.html | shared 44px tap target pattern"
"/fr/equatorial-guinea/","fr/equatorial-guinea/index.html","fr/equatorial-guinea","custom_mobile_nav_search","fr/equatorial-guinea/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/equatorial-guinea | assets/js/components/navbar.js adoption"
"/fr/finance/","fr/finance/index.html","fr/finance","custom_mobile_nav_search","fr/finance/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/finance | assets/js/components/navbar.js adoption"
"/fr/gabon/ga-paye.html","fr/gabon/ga-paye.html","fr/country-paye","tap_targets_below_44","fr/gabon/ga-paye.html: a is likely about 39.2px tall.","fr/gabon/ga-paye.html | shared 44px tap target pattern"
"/fr/gabon/ga-paye.html","fr/gabon/ga-paye.html","fr/country-paye","custom_mobile_nav_search","fr/gabon/ga-paye.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/country-paye | assets/js/components/navbar.js adoption"
"/fr/gabon/ga-paye/","fr/gabon/ga-paye/index.html","fr/gabon","tap_targets_below_44","fr/gabon/ga-paye/index.html: a is likely about 39.2px tall.","fr/gabon/ga-paye/index.html | shared 44px tap target pattern"
"/fr/gabon/ga-paye/","fr/gabon/ga-paye/index.html","fr/gabon","custom_mobile_nav_search","fr/gabon/ga-paye/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/gabon | assets/js/components/navbar.js adoption"
"/fr/gabon/ga-vat.html","fr/gabon/ga-vat.html","fr/gabon","tap_targets_below_44","fr/gabon/ga-vat.html: a is likely about 39.2px tall.","fr/gabon/ga-vat.html | shared 44px tap target pattern"
"/fr/gabon/ga-vat.html","fr/gabon/ga-vat.html","fr/gabon","custom_mobile_nav_search","fr/gabon/ga-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/gabon | assets/js/components/navbar.js adoption"
"/fr/gabon/ga-vat/","fr/gabon/ga-vat/index.html","fr/gabon","tap_targets_below_44","fr/gabon/ga-vat/index.html: a is likely about 39.2px tall.","fr/gabon/ga-vat/index.html | shared 44px tap target pattern"
"/fr/gabon/ga-vat/","fr/gabon/ga-vat/index.html","fr/gabon","custom_mobile_nav_search","fr/gabon/ga-vat/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/gabon | assets/js/components/navbar.js adoption"
"/fr/guinea-bissau/gw-paye.html","fr/guinea-bissau/gw-paye.html","fr/country-paye","missing_shared_navbar","fr/guinea-bissau/gw-paye.html: Full page does not use <afro-navbar> or the shared navbar component script.","assets/js/components/navbar.js adoption | fr/country-paye"
"/fr/guinea-bissau/gw-paye.html","fr/guinea-bissau/gw-paye.html","fr/country-paye","custom_mobile_nav_search","fr/guinea-bissau/gw-paye.html: Page uses custom mobile chrome tokens: bottom-nav, menu-toggle, drawer, nav-link, search-input.","fr/country-paye | assets/js/components/navbar.js adoption"
"/fr/guinea-bissau/gw-vat.html","fr/guinea-bissau/gw-vat.html","fr/guinea-bissau","missing_shared_navbar","fr/guinea-bissau/gw-vat.html: Full page does not use <afro-navbar> or the shared navbar component script.","assets/js/components/navbar.js adoption | fr/guinea-bissau"
"/fr/guinea-bissau/gw-vat.html","fr/guinea-bissau/gw-vat.html","fr/guinea-bissau","custom_mobile_nav_search","fr/guinea-bissau/gw-vat.html: Page uses custom mobile chrome tokens: bottom-nav, menu-toggle, drawer, nav-link, search-input.","fr/guinea-bissau | assets/js/components/navbar.js adoption"
"/fr/guinea/gn-paye.html","fr/guinea/gn-paye.html","fr/country-paye","tap_targets_below_44","fr/guinea/gn-paye.html: a is likely about 39.2px tall.","fr/guinea/gn-paye.html | shared 44px tap target pattern"
"/fr/guinea/gn-paye.html","fr/guinea/gn-paye.html","fr/country-paye","custom_mobile_nav_search","fr/guinea/gn-paye.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/country-paye | assets/js/components/navbar.js adoption"
"/fr/guinea/gn-paye/","fr/guinea/gn-paye/index.html","fr/guinea","tap_targets_below_44","fr/guinea/gn-paye/index.html: a is likely about 39.2px tall.","fr/guinea/gn-paye/index.html | shared 44px tap target pattern"
"/fr/guinea/gn-paye/","fr/guinea/gn-paye/index.html","fr/guinea","custom_mobile_nav_search","fr/guinea/gn-paye/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/guinea | assets/js/components/navbar.js adoption"
"/fr/guinea/gn-vat.html","fr/guinea/gn-vat.html","fr/guinea","tap_targets_below_44","fr/guinea/gn-vat.html: a is likely about 39.2px tall.","fr/guinea/gn-vat.html | shared 44px tap target pattern"
"/fr/guinea/gn-vat.html","fr/guinea/gn-vat.html","fr/guinea","custom_mobile_nav_search","fr/guinea/gn-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/guinea | assets/js/components/navbar.js adoption"
"/fr/guinea/gn-vat/","fr/guinea/gn-vat/index.html","fr/guinea","tap_targets_below_44","fr/guinea/gn-vat/index.html: a is likely about 39.2px tall.","fr/guinea/gn-vat/index.html | shared 44px tap target pattern"
"/fr/guinea/gn-vat/","fr/guinea/gn-vat/index.html","fr/guinea","custom_mobile_nav_search","fr/guinea/gn-vat/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/guinea | assets/js/components/navbar.js adoption"
"/fr/guinea/","fr/guinea/index.html","fr/guinea","tap_targets_below_44","fr/guinea/index.html: a is likely about 39.2px tall.","fr/guinea/index.html | shared 44px tap target pattern"
"/fr/guinea/","fr/guinea/index.html","fr/guinea","custom_mobile_nav_search","fr/guinea/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/guinea | assets/js/components/navbar.js adoption"
"/fr/health/costs/","fr/health/costs/index.html","fr/health","custom_mobile_nav_search","fr/health/costs/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/health | assets/js/components/navbar.js adoption"
"/fr/health/insurance/","fr/health/insurance/index.html","fr/health","custom_mobile_nav_search","fr/health/insurance/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/health | assets/js/components/navbar.js adoption"
"/fr/health/medical-aid/","fr/health/medical-aid/index.html","fr/health","custom_mobile_nav_search","fr/health/medical-aid/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/health | assets/js/components/navbar.js adoption"
"/fr/health/nhif/","fr/health/nhif/index.html","fr/health","custom_mobile_nav_search","fr/health/nhif/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/health | assets/js/components/navbar.js adoption"
"/fr/","fr/index.html","fr/index.html","sub16_form_controls","assets/css/homepage.css: .pill sets control text to 12.5px. | assets/css/homepage.css: .btn-outline-dark sets control text to 14.1px. | assets/css/homepage.css: .pill sets control text to 11.5px.","assets/css/homepage.css | shared mobile form sizing pattern"
"/fr/","fr/index.html","fr/index.html","late_multicolumn_collapse","assets/css/homepage.css: .edu-grid keeps 4 columns until no collapse rule. | assets/css/homepage.css: .edu-grid keeps 2 columns until no collapse rule. | assets/css/homepage.css: .edu-grid keeps 2 columns until no collapse rule. | assets/css/homepage.css: .edu-grid keeps 2 columns until no collapse rule. | assets/css/homepage.css: .edu-grid keeps 2 columns until no collapse rule. | assets/css/homepage.css: .testimonials-grid keeps 3 columns until 580px.","assets/css/homepage.css | assets/css/homepage-refine.css | shared early-collapse layout pattern"
